time,sensor1,sensor2
1558657558.300271,100.54961442947388,0.0
1558657558.34383,101.56365633010864,0.0
1558657558.387777,100.31245946884155,0.0
1558657558.431315,101.42463445663452,0.0
1558657558.47424,92.49043464660645,0.0
1558657558.519024,103.14196348190308,0.0
1558657558.562956,104.92062568664551,0.0
1558657558.60741,104.4790267944336,0.0
1558657558.651062,105.5257797241211,0.0
1558657558.694905,106.29448890686035,0.0
1558657558.738485,96.04367017745972,0.0
1558657558.782299,106.58479928970337,0.0
1558657558.826569,110.39563417434692,0.0
1558657558.870759,108.5597276687622,0.0
1558657558.914721,109.00541543960571,0.0
1558657558.959081,110.24025678634644,0.0
1558657559.002218,109.03812646865845,0.0
1558657559.046211,110.54692268371582,0.0
1558657559.090816,111.9044303894043,0.0
1558657559.134004,96.64064645767212,0.0
1558657559.177405,93.99923086166382,0.0
1558657559.221093,104.875648021698,0.0
1558657559.265291,112.4523401260376,0.0
1558657559.309738,112.64042854309082,0.0
1558657559.354099,113.58495950698853,0.0
1558657559.398735,114.45997953414917,0.0
1558657559.443118,114.5458459854126,0.0
1558657559.487674,113.68718147277832,0.0
1558657559.531865,113.97749185562134,0.0
1558657559.576124,114.18602466583252,0.0
1558657559.619787,98.85272979736328,0.0
1558657559.664085,112.73038387298584,0.0
1558657559.708548,110.92718839645386,0.0
1558657559.750865,111.04576587677002,0.0
1558657559.794906,110.70230007171631,0.0
1558657559.839324,110.12167930603027,0.0
1558657559.883293,108.7641716003418,0.0
1558657559.927505,108.64559412002563,0.0
1558657559.971366,107.42710828781128,0.0
1558657560.015203,107.15315341949463,0.0
1558657560.059326,105.93466758728027,0.0
1558657560.103143,105.09235858917236,0.0
1558657560.147164,103.55494022369385,0.0
1558657560.190972,106.77288770675659,0.0
1558657560.234318,101.87032222747803,0.0
1558657560.278321,100.72134733200073,0.0
1558657560.321844,100.12028217315674,0.0
1558657560.365163,98.75050783157349,0.0
1558657560.409202,97.63424396514893,0.0
1558657560.45253,96.51798009872437,0.0
1558657560.495635,95.45896053314209,0.0
1558657560.539651,90.13932943344116,0.0
1558657560.582765,94.68616247177124,0.0
1558657560.625585,93.65576505661011,0.0
1558657560.669056,92.7643895149231,0.0
1558657560.712071,92.50679016113281,0.0
1558657560.75493,91.90572500228882,0.0
1558657560.798331,90.99799394607544,0.0
1558657560.841088,90.60137271881104,0.0
1558657560.884025,89.67728614807129,0.0
1558657560.927175,89.45648670196533,0.0
1558657560.970345,88.40973377227783,0.0
1558657561.020763,85.59249639511108,0.0
1558657561.07075,66.18258953094482,0.0
1558657561.110131,84.49667692184448,0.0
1558657561.150654,83.28227996826172,0.0
1558657561.191206,82.52583742141724,0.0
1558657561.236037,160.72973012924194,0.0
1558657561.276757,81.01704120635986,0.0
1558657561.316974,80.08886575698853,0.0
1558657561.357464,78.87037992477417,0.0
1558657561.397714,77.84407138824463,0.0
1558657561.438055,76.38843059539795,0.0
1558657561.478438,76.00816488265991,0.0
1558657561.518459,74.65474605560303,0.0
1558657561.558758,73.89830350875854,0.0
1558657561.598762,73.26452732086182,0.0
1558657561.638834,72.66755104064941,0.0
1558657561.678886,71.9765305519104,0.0
1558657561.718796,70.53724527359009,0.0
1558657561.758723,70.3818678855896,0.0
1558657561.799842,69.30649280548096,0.0
1558657561.841378,68.66862773895264,0.0
1558657561.883035,67.26614236831665,0.0
1558657561.924444,66.86543226242065,0.0
1558657561.966166,66.4933443069458,0.0
1558657562.007971,65.56516885757446,0.0
1558657562.049681,64.79237079620361,0.0
1558657562.091191,64.15859460830688,0.0
1558657562.132369,63.02597522735596,0.0
1558657562.173518,62.52713203430176,0.0
1558657562.214712,62.11824417114258,0.0
1558657562.255919,61.157357692718506,0.0
1558657562.297546,59.88571643829346,0.0
1558657562.338874,58.90847444534302,0.0
1558657562.380311,58.75718593597412,0.0
1558657562.421337,57.604122161865234,0.0
1558657562.462291,57.743144035339355,0.0
1558657562.503128,55.9276819229126,0.0
1558657562.543968,55.719149112701416,0.0
1558657562.584826,55.46154975891113,0.0
1558657562.625543,54.263508319854736,0.0
1558657562.666789,53.35577726364136,0.0
1558657562.707815,52.70155668258667,0.0
1558657562.747267,52.51346826553345,0.0
1558657562.788228,51.757025718688965,0.0
1558657562.829401,51.5893816947937,0.0
1558657562.870284,50.231873989105225,0.0
1558657562.911057,51.33178234100342,0.0
1558657562.951461,49.001121520996094,0.0
1558657562.991028,48.08521270751953,0.0
1558657563.031322,47.34921455383301,0.0
1558657563.071543,46.57641649246216,0.0
1558657563.111805,46.253395080566406,0.0
1558657563.15195,44.59331035614014,0.0
1558657563.192016,43.32166910171509,0.0
1558657563.232007,42.53251552581787,0.0
1558657563.271985,42.47936010360718,0.0
1558657563.311958,41.179096698760986,0.0
1558657563.351814,40.09554386138916,0.0
1558657563.391626,39.424967765808105,0.0
1558657563.431505,38.63581418991089,0.0
1558657563.472035,25.6209135055542,0.0
1558657563.511939,37.45412826538086,0.0
1558657563.551803,36.738574504852295,0.0
1558657563.591493,36.1865758895874,0.0
1558657563.631111,35.79404354095459,0.0
1558657563.670815,31.848275661468506,0.0
1558657563.710964,34.95173454284668,0.0
1558657563.750801,34.52240228652954,0.0
1558657563.790621,34.11351442337036,0.0
1558657563.830526,33.95813703536987,0.0
1558657563.870389,33.27120542526245,0.0
1558657563.91034,32.65378475189209,0.0
1558657563.949966,31.81147575378418,0.0
1558657563.989908,31.762409210205078,0.0
1558657564.029719,31.091833114624023,0.0
1558657564.069621,30.527567863464355,0.0
1558657564.109352,30.028724670410156,0.0
1558657564.149055,29.17414903640747,0.0
1558657564.189039,28.47086191177368,0.0
1558657564.228748,28.53628396987915,0.0
1558657564.270618,26.1688232421875,0.0
1558657564.310258,27.42410898208618,0.0
1558657564.349819,27.199220657348633,0.0
1558657564.38956,26.430511474609375,0.0
1558657564.429138,25.776290893554688,0.0
1558657564.468697,25.845801830291748,0.0
1558657564.50833,25.449180603027344,0.0
1558657564.547857,24.386072158813477,0.0
1558657564.587069,24.696826934814453,0.0
1558657564.626211,24.148917198181152,0.0
1558657564.665466,23.699140548706055,0.0
1558657564.704555,22.64012098312378,0.0
1558657564.743456,22.77505397796631,0.0
1558657564.782472,21.953189373016357,0.0
1558657564.821248,21.695590019226074,0.0
1558657564.860435,21.384835243225098,0.0
1558657564.899667,21.078169345855713,0.0
1558657564.938674,21.02501392364502,0.0
1558657564.977981,20.1867938041687,0.0
1558657565.016996,20.080482959747314,0.0
1558657565.055866,19.687950611114502,0.0
1558657565.094094,18.947863578796387,0.0
1558657565.132636,18.673908710479736,0.0
1558657565.170628,18.36724281311035,0.0
1558657565.208913,17.663955688476562,0.0
1558657565.246191,17.030179500579834,0.0
1558657565.28381,17.06697940826416,0.0
1558657565.320241,17.45542287826538,0.0
1558657565.357515,16.981112957000732,0.0
1558657565.394726,17.079246044158936,0.0
1558657565.432123,16.649913787841797,0.0
1558657565.468506,0.0,0.0
1558657565.505704,17.185556888580322,0.0
1558657565.542165,17.20191240310669,0.0
1558657565.579417,0.0,0.0
1558657565.616919,17.11604595184326,0.0
1558657565.654072,16.9974684715271,0.0
1558657565.691222,16.584491729736328,0.0
1558657565.728807,17.095601558685303,0.0
1558657565.770767,16.90751314163208,0.0
1558657565.808213,16.874802112579346,0.0
1558657565.846215,16.465914249420166,0.0
1558657565.883794,16.42911434173584,0.0
1558657565.920137,15.946626663208008,0.0
1558657565.957445,16.326892375946045,0.0
1558657565.99459,15.742182731628418,0.0
1558657566.031748,15.881204605102539,0.0
1558657566.069331,15.038895606994629,0.0
1558657566.106741,15.81578254699707,0.0
1558657566.144633,15.644049644470215,0.0
1558657566.180552,15.280139446258545,0.0
1558657566.21874,14.233386516571045,0.0
1558657566.254956,15.059340000152588,0.0
1558657566.292083,14.368319511413574,0.0
1558657566.329295,13.170278072357178,0.0
1558657566.366236,14.282453060150146,0.0
1558657566.405006,14.114809036254883,0.0
1558657566.441799,14.163875579833984,0.0
1558657566.479893,13.117122650146484,0.0
1558657566.516261,13.15392255783081,0.0
1558657566.554337,14.028942584991455,0.0
1558657566.591303,13.374722003936768,0.0
1558657566.628544,13.137567043304443,0.0
1558657566.667169,12.965834140777588,0.0
1558657566.70335,13.17436695098877,0.0
1558657566.740348,13.276588916778564,0.0
1558657566.776775,13.031256198883057,0.0
1558657566.816719,12.94947862625122,0.0
